X,Y,OBJECTID,Fuel_Type_Code,Station_Name,Street_Address,Intersection_Directions,City,State,ZIP,Station_Phone,Expected_Date,Groups_With_Access_Code,Access_Days_Time,Cards_Accepted,EV_Level1_EVSE_Num,EV_Level2_EVSE_Num,EV_DC_Fast_Count,EV_Network,EV_Network_Web,Latitude,Longitude,Date_Last_Confirmed,ID,Updated_At,Federal_Agency_Name,Open_Date,EV_Connector_Types,Access_Code,Access_Detail_Code,Facility_Type,EV_Pricing,EV_On_Site_Renewable_Source
-75.777184,40.5157530000001,2661,ELEC,MUNI. PARK. LOT STATION 1,26 S Whiteoak St,,Kutztown,PA,19530,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.515753,-75.777184,2022/08/19 00:00:00+00,169510,2022/08/19 01:24:08,,2020/11/26 00:00:00+00,J1772,public,,,,
-77.9012059999999,39.830426,2662,ELEC,Romeo’s Pizza - Tesla Destination,66 Church St,,Mercersburg,PA,17236,877-798-3752,,Public,24 hours daily,,,1,,Tesla Destination,https://www.tesla.com/destination-charging,39.830426,-77.901206,2021/08/04 00:00:00+00,169538,2022/02/10 19:42:29,,2020/11/23 00:00:00+00,TESLA,public,,RESTAURANT,,
-75.126448,40.094055,2663,ELEC,Jenkintown Police Department,700 Summit Ave,,Jenkintown,PA,19046,833-692-6787,,Public,24 hours daily,,,2,,AMPUP,https://ampup.io/,40.094055,-75.126448,2021/08/04 00:00:00+00,169702,2022/02/10 19:42:29,,2020/12/01 00:00:00+00,J1772,public,,PARKING_LOT,,
-77.15155,40.225067,2670,ELEC,The Giant Company Headquarters,1149 Harrisburg Pike,,Carlisle,PA,17013,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,40.225067,-77.15155,2022/05/05 00:00:00+00,170082,2022/05/05 20:22:04,,2020/12/07 00:00:00+00,J1772,public,,GROCERY,,
-75.621863,39.9612060000001,2671,ELEC,Bradford Plaza - West Chester,698 Downingtown Pike,,West Chester,PA,19382,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,39.961206,-75.621863,2021/04/08 00:00:00+00,170083,2022/02/10 19:42:29,,2020/12/07 00:00:00+00,J1772,public,,SHOPPING_MALL,,
-75.5341999999999,39.88318,2673,ELEC,Wawa - Tesla Supercharger,970 Baltimore Pike,,Glen Mills,PA,19342,877-798-3752,,Public,"24 hours daily; for Tesla use only",,,,8,Tesla,https://www.tesla.com/supercharger,39.88318,-75.5342,2021/10/11 00:00:00+00,170434,2021/11/04 18:37:47,,2020/12/14 00:00:00+00,TESLA,public,,CONVENIENCE_STORE,"$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW",
-76.031374,40.120888,2674,ELEC,NORTH PARKING GOODS STORES #2,1338 Main St,,East Earl,PA,17519,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.120888,-76.031374,2022/08/19 00:00:00+00,171285,2022/08/19 01:25:26,,2021/01/14 00:00:00+00,J1772,public,,,,
-75.172073,39.960632,2675,ELEC,BARNES FOUNDATION #1,2025 Benjamin Franklin Pkwy,,Philadelphia,PA,19130,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.960632,-75.172073,2022/08/19 00:00:00+00,171708,2022/08/19 00:44:06,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.172043,39.960655,2676,ELEC,BARNES          FOUNDATION #2,2025 Benjamin Franklin Pkwy,,Philadelphia,PA,19130,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,39.960655,-75.172043,2022/08/19 00:00:00+00,171709,2022/08/19 00:44:06,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.221351,40.0251490000001,2677,ELEC,TANGER LANCASTER EV1,311 Stanley K Tanger Dr,,Lancaster,PA,17602,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.025149,-76.221351,2022/08/19 00:00:00+00,171938,2022/08/19 00:49:34,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.1837879999999,39.952093,2678,ELEC,BDN CIRA STATION 01,2929 Walnut St,,Philadelphia,PA,19104,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.952093,-75.183788,2022/08/19 00:00:00+00,172084,2022/08/19 00:57:41,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.241619,39.8780840000001,2679,ELEC,PPA AIRPORT EV GARAGE C STAT2,1 Arrivals Rd,,Philadelphia,PA,19153,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.878084,-75.241619,2022/08/19 00:00:00+00,172167,2022/08/19 00:50:20,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.2412409999999,39.878922,2680,ELEC,PPA AIRPORT EV GARAGE D STAT 2,1 Arrivals Rd,,Philadelphia,PA,19153,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.878922,-75.241241,2022/08/19 00:00:00+00,172168,2022/08/19 00:50:20,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.241238,39.878973,2681,ELEC,PPA AIRPORT EV GARAGE D STAT 1,1 Arrivals Rd,,Philadelphia,PA,19153,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.878973,-75.241238,2022/08/19 00:00:00+00,172169,2022/08/19 00:50:16,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.234931,39.890226,2682,ELEC,PPA AIRPORT EV ECONOMY LOT 3,4400 Island Avenue,,Philadelphia,PA,19153,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.890226,-75.234931,2022/08/19 00:00:00+00,172454,2022/08/19 00:50:20,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.2349579999999,39.890273,2683,ELEC,PPA AIRPORT EV ECONOMY LOT 1,4400 Island Ave,,Philadelphia,PA,19153,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.890273,-75.234958,2022/08/19 00:00:00+00,172455,2022/08/19 00:50:17,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.5305499999999,40.0677920000001,2684,ELEC,ATWATER BLDG 3000,1000 Terrain Street,,Malvern,PA,19355,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.067792,-75.53055,2022/08/19 00:00:00+00,173030,2022/08/19 00:59:40,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.53165,40.0670630000001,2685,ELEC,ATWATER BLDG 6000,1000 Terrain Street,,Malvern,PA,19355,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.067063,-75.53165,2022/08/19 00:00:00+00,173031,2022/08/19 00:59:39,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.30729,40.039682,2686,ELEC,LPA PRINCE ST FL G,111 N Prince St,,Lancaster,PA,17603,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.039682,-76.30729,2022/08/19 00:00:00+00,173146,2022/08/19 01:02:06,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.307443,40.039721,2687,ELEC,LPA PRINCE ST FL 3,111 N Prince St,,Lancaster,PA,17603,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.039721,-76.307443,2022/08/19 00:00:00+00,173147,2022/08/19 01:02:05,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.159699,39.9513220000001,2688,ELEC,EAST MARKET 1100 MARKET1,15 S 12th Street,,Philadelphia,PA,19107,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.951322,-75.159699,2022/08/19 00:00:00+00,173309,2022/08/19 01:01:29,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.159522,39.9513460000001,2689,ELEC,EAST MARKET 1100MARKET4,1100 Market St,,Philadelphia,PA,19107,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.951346,-75.159522,2022/08/19 00:00:00+00,173445,2022/08/19 01:01:29,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.3942929999999,40.0857820000001,2690,ELEC,SIMON KINGOFPRUSSIA 1,226 N Gulph Rd,,King of Prussia,PA,19406,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,40.085782,-75.394293,2022/08/19 00:00:00+00,173704,2022/08/19 01:06:50,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.682354,39.9781790000001,2691,ELEC,MCDONALDS YORK STATION 1,380 Memory Ln,,East York,PA,17402,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.978179,-76.682354,2022/08/19 00:00:00+00,173910,2022/08/19 01:08:01,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.525922,40.0573680000001,2692,ELEC,WSPT20VSP STATION 1,20 Valley Stream Pkwy,,Malvern,PA,19355,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.057368,-75.525922,2022/08/19 00:00:00+00,174273,2022/08/19 01:09:49,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.1491,40.207119,2693,ELEC,2016 CAR LOT CP1,830 N Reading Rd,,Ephrata,PA,17522,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.207119,-76.1491,2022/08/19 00:00:00+00,174487,2022/08/19 01:11:41,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.713239,39.9851570000001,2694,ELEC,HARLEY-DAVIDSON YORK-OUTSDE DC2,1425 Eden Road,,York,PA,17402,888-758-4389,,Public,24 hours daily,,,,1,ChargePoint Network,http://www.chargepoint.com/,39.985157,-76.713239,2022/08/19 00:00:00+00,174618,2022/08/19 01:12:12,,2021/01/27 00:00:00+00,J1772COMBO,public,,,,
-76.7129899999999,39.9851600000001,2695,ELEC,HARLEY-DAVIDSON YORK-OUT CT4K,1425 Eden Road,,York,PA,17402,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.98516,-76.71299,2022/08/19 00:00:00+00,174619,2022/08/19 01:12:12,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.284051,40.1486200000001,2696,ELEC,LEFC STATION 2,419 Pierson Rd,,Lititz,PA,17543,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.14862,-76.284051,2022/08/19 00:00:00+00,174782,2022/08/19 01:14:21,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.1332849999999,40.1585180000001,2697,ELEC,KRE WILLOW POINTE 1,2405 Maryland Rd,,Willow Grove,PA,19090,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.158518,-75.133285,2022/08/19 00:00:00+00,174931,2022/08/19 01:15:24,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.140294,40.0392370000001,2698,ELEC,AMISHVIEW INN AVI 1,3125 Old Philadelphia Pike,,Bird in Hand,PA,17505,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.039237,-76.140294,2022/08/19 00:00:00+00,175062,2022/08/19 01:15:48,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.1402879999999,40.0391920000001,2699,ELEC,AMISHVIEW INN AVI 2,3125 Old Philadelphia Pike,,Bird in Hand,PA,17505,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.039192,-76.140288,2022/08/19 00:00:00+00,175063,2022/08/19 01:15:48,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.140294,40.0391220000001,2700,ELEC,AMISHVIEW INN AVI 4,3125 Old Philadelphia Pike,,Bird in Hand,PA,17505,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.039122,-76.140294,2022/08/19 00:00:00+00,175064,2022/08/19 01:15:48,,2021/01/27 00:00:00+00,J1772,public,,,,
-77.375534,39.7652200000001,2701,ELEC,AER LIBERTY RESORT2,125 Sanders Rd,,Fairfield,PA,17320,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.76522,-77.375534,2022/08/19 00:00:00+00,175167,2022/08/19 01:16:37,,2021/01/27 00:00:00+00,J1772,public,,,,
-77.0928039999999,40.2331120000001,2702,ELEC,JLRHBG4524 LEVEL 2 CHARGER,Jaguar Land Rover Harrisburg 7020 Carlisle Pi,,Carlisle,PA,17015,888-758-4389,,Public,24 hours daily,,,1,,ChargePoint Network,http://www.chargepoint.com/,40.233112,-77.092804,2022/08/19 00:00:00+00,175249,2022/08/19 01:12:54,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.2854179999999,40.1209450000001,2703,ELEC,PHCA PHCA-C-SW-1,666 W Germantown Pike,,Plymouth Meeting,PA,19462,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.120945,-75.285418,2022/08/19 00:00:00+00,175354,2022/08/19 01:17:03,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.2854389999999,40.1209450000001,2704,ELEC,PHCA PHCA-C-SW-3,666 W Germantown Pike,,Plymouth Meeting,PA,19462,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.120945,-75.285439,2022/08/19 00:00:00+00,175355,2022/08/19 01:17:03,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.963198,40.197345,2705,ELEC,HIGH ASSOCIATES BLDG 339,5031 Richard Ln,,Mechanicsburg,PA,17055,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.197345,-76.963198,2022/08/19 00:00:00+00,175417,2022/08/19 01:17:00,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.34028,40.032831,2706,ELEC,VILLANOVA ITHAN GARAGE 3,800 Lancaster Ave I-1 garage off of Ithan Ave,,Villanova,PA,19010,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.032831,-75.34028,2022/08/19 00:00:00+00,175738,2022/08/19 01:18:53,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.3402639999999,40.032745,2707,ELEC,VILLANOVA ITHAN GARAGE 1,800 Lancaster Ave I-1 garage off of Ithan Ave,,Villanova,PA,19010,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.032745,-75.340264,2022/08/19 00:00:00+00,175739,2022/08/19 01:18:53,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.826162,40.0704030000001,2708,ELEC,THE GOLF ZONE GOLF ZONE EV2,1839 Horseshoe Pike,,Honey Brook,PA,19344,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.070403,-75.826162,2022/08/19 00:00:00+00,180955,2022/08/19 01:20:56,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.3202689999999,40.0431340000001,2709,ELEC,F&M CHARGEPOINT F&M 2,800 Buchanan Ave,,Lancaster,PA,17603,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.043134,-76.320269,2022/08/19 00:00:00+00,181207,2022/08/19 01:20:02,,2021/01/27 00:00:00+00,J1772,public,,,,
-77.236192,39.8330560000001,2710,ELEC,GBURG COLLEGE STATION 1,260 Constitution Ave,,Gettysburg,PA,17325,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.833056,-77.236192,2022/08/19 00:00:00+00,181483,2022/08/19 01:21:54,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.926384,40.110126,2711,ELEC,AER AER ROUNDTOP 1,925 Roundtop Rd,,Lewisberry,PA,17339,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.110126,-76.926384,2022/08/19 00:00:00+00,181537,2022/08/19 01:22:52,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.2201889999999,40.0229120000001,2712,ELEC,MANAYUNK LOCK STREET 1,9 Lock St,,Philadelphia,PA,19127,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.022912,-75.220189,2022/08/19 00:00:00+00,181640,2022/08/19 01:21:00,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.227426,40.0272810000001,2713,ELEC,MANAYUNK GREEN LANE 1,114 Green Ln,,Philadelphia,PA,19127,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.027281,-75.227426,2022/08/19 00:00:00+00,181672,2022/08/19 01:23:31,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.031368,40.1208040000001,2714,ELEC,NORTH PARKING GOODS STORES #1,1338 Main St,,East Earl,PA,17519,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.120804,-76.031368,2022/08/19 00:00:00+00,182229,2022/08/19 01:25:26,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.170903,39.950652,2715,ELEC,10 RITTENHOUSE EV 1,130 S 18th St,,Philadelphia,PA,19103,888-758-4389,,Public,"Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am",,,2,,ChargePoint Network,http://www.chargepoint.com/,39.950652,-75.170903,2022/08/19 00:00:00+00,182991,2022/08/19 01:07:49,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.170902,39.9506470000001,2716,ELEC,10 RITTENHOUSE EV 2,130 S 18th St,,Philadelphia,PA,19103,888-758-4389,,Public,"Mon 12:00am - 12:00am; Tue 12:00am - 12:00am; Wed 12:00am - 12:00am; Thu 12:00am - 12:00am; Fri 12:00am - 12:00am; Sat 12:00am - 12:00am; Sun 12:00am - 12:00am",,,2,,ChargePoint Network,http://www.chargepoint.com/,39.950647,-75.170902,2022/08/19 00:00:00+00,182992,2022/08/19 01:07:49,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.223351,40.024508,2717,ELEC,THE ISLE APTS EV 1,1 Cotton St,,Philadelphia,PA,19127,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.024508,-75.223351,2022/08/19 00:00:00+00,183078,2022/08/19 01:09:58,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.17103,39.890358,2718,ELEC,PIDC-NAVY YARD PSU-1,1001 Kitty Hawk Ave,,Philadelphia,PA,19112,888-758-4389,,Public,"Mon 7:00am - 5:00pm; Tue 7:00am - 5:00pm; Wed 7:00am - 5:00pm; Thu 7:00am - 5:00pm; Fri 7:00am - 5:00pm; Sat 7:00am - 5:00pm; Sun 7:00am - 5:00pm",,,2,,ChargePoint Network,http://www.chargepoint.com/,39.890358,-75.17103,2022/08/19 00:00:00+00,183367,2022/08/19 01:20:02,,2021/01/27 00:00:00+00,J1772,public,,,,
-75.1710899999999,39.895428,2719,ELEC,PIDC-NAVY YARD FSI-1,1001 Intrepid Ave,,Philadelphia,PA,19112,888-758-4389,,Public,"Mon 7:00am - 5:00pm; Tue 7:00am - 5:00pm; Wed 7:00am - 5:00pm; Thu 7:00am - 5:00pm; Fri 7:00am - 5:00pm; Sat 7:00am - 5:00pm; Sun 7:00am - 5:00pm",,,2,,ChargePoint Network,http://www.chargepoint.com/,39.895428,-75.17109,2022/08/19 00:00:00+00,183368,2022/08/19 01:20:02,,2021/01/27 00:00:00+00,J1772,public,,,,
-76.284794,39.8447330000001,2721,ELEC,CONOWINGO DAM MUDDY RUN LOWER,172 Bethesda Church Rd W,,Holtwood,PA,17532,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.844733,-76.284794,2022/08/19 00:00:00+00,183844,2022/08/19 01:24:59,,2021/02/06 00:00:00+00,J1772,public,,,,
-76.284644,39.844798,2722,ELEC,CONOWINGO DAM MUDDY RUN VISIT,172 Bethesda Church Rd W,,Holtwood,PA,17532,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.844798,-76.284644,2022/08/19 00:00:00+00,183845,2022/08/19 01:25:00,,2021/02/06 00:00:00+00,J1772,public,,,,
-75.801206,39.81181,2723,ELEC,INNISCRONE GC INNICRONE GOLF,15 Athelone Way,,Avondale,PA,19311,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.81181,-75.801206,2022/08/19 00:00:00+00,184223,2022/08/19 01:26:02,,2021/02/11 00:00:00+00,J1772,public,,,,
-77.655008,39.9378400000001,2728,ELEC,Sheetz Gas- EV Charger 1,5346 Greenvillage Rd,,Chambersburg,PA,17201,,,Public - Credit card at all times,"24 hours daily; Drivers must bring their own J1772 cordset for Level 1 charging",A D M V,2,1,,Non-Networked,,39.93784,-77.655008,2021/08/04 00:00:00+00,184851,2022/02/10 21:00:18,Department of Army,2021/01/15 00:00:00+00,J1772 NEMA515,public,CREDIT_CARD_ALWAYS,FED_GOV,,
-77.655008,39.9378400000001,2729,ELEC,Sheetz Gas- EV Charger 2,5346 Greenvillage Rd,,Chambersburg,PA,17201,,,Public - Credit card at all times,24 hours daily,A D M V,,1,,Non-Networked,,39.93784,-77.655008,2021/08/04 00:00:00+00,184852,2022/02/10 19:42:29,Department of Army,2021/01/15 00:00:00+00,TESLA,public,CREDIT_CARD_ALWAYS,FED_GOV,$2 per hour,
-75.081694,40.0021390000001,2732,ELEC,Royal Farms - Tesla Supercharger,2501 Church Street,,Philadelphia,PA,19124,877-798-3752,,Public,"24 hours daily; for Tesla use only",,,,8,Tesla,https://www.tesla.com/supercharger,40.002139,-75.081694,2021/10/11 00:00:00+00,186333,2021/11/04 18:37:47,,2021/03/15 00:00:00+00,TESLA,public,,CONVENIENCE_STORE,"$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW",
-75.233085,40.2249961000001,2734,ELEC,Nissan Montgomeryville,991 Bethlehem Pike,,Montgomeryville,PA,18936,888-356-8911,,Public,24 hours daily,,,1,,FLO,https://flo.ca/,40.2249961,-75.233085,2022/08/19 00:00:00+00,186552,2022/08/19 02:02:39,,2021/03/24 00:00:00+00,J1772,public,,,,
-76.983121,39.8016620000001,2735,ELEC,RAILROAD STATION 1,15 N Railroad St,,Hanover,PA,17331,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.801662,-76.983121,2022/08/19 00:00:00+00,186627,2022/08/19 01:23:38,,2021/03/27 00:00:00+00,J1772,public,,,,
-75.1704099999999,39.9549500000001,2736,ELEC,LIBERTY PROP STATION 1,1800 Arch St,,Philadelphia,PA,19103,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.95495,-75.17041,2022/08/19 00:00:00+00,186730,2022/08/19 00:56:37,,2021/03/31 00:00:00+00,J1772,public,,,,
-75.526148,39.965537,2737,ELEC,Marketplace at Westtown,1502 West Chester Pike,,West Chester,PA,19382,888-264-2208,,Public,6am-12am daily,,,2,,Volta,https://voltacharging.com/,39.965537,-75.526148,2021/05/06 00:00:00+00,187285,2022/02/10 19:42:29,,2021/04/05 00:00:00+00,J1772,public,,SHOPPING_CENTER,FREE,
-75.1778619999999,39.9568190000001,2738,ELEC,Riverwalk (PMC),60 N 23rd St,,Philadelphia,PA,19103,888-264-2208,,Public,6am-12am daily,,,4,,Volta,https://voltacharging.com/,39.956819,-75.177862,2021/05/06 00:00:00+00,187286,2022/02/10 19:42:29,,2021/04/05 00:00:00+00,J1772,public,,SHOPPING_CENTER,FREE,
-75.355634,40.04794,2741,ELEC,BRANDYWINE PA BDN - RCC1,100 Matsonford Rd One Radnor Corporate Center,,Radnor,PA,19087,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.04794,-75.355634,2022/08/19 00:00:00+00,187863,2022/08/19 01:25:36,,2021/04/22 00:00:00+00,J1772,public,,,,
-75.5690329999999,39.908978,2742,ELEC,OTTO'S BMW-MINI FRONT LINE,1275 Wilmington Pike,,West Chester,PA,19382,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,39.908978,-75.569033,2022/08/19 00:00:00+00,187887,2022/08/19 00:45:15,,2021/04/23 00:00:00+00,J1772,public,,,,
-75.227925,40.004484,2743,ELEC,THE FAIRMONT STATION 2,41 Conshohocken State Rd,,Bala Cynwyd,PA,19004,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.004484,-75.227925,2022/08/19 00:00:00+00,188039,2022/08/19 01:16:52,,2021/04/28 00:00:00+00,J1772,public,,,,
-75.227964,40.004485,2744,ELEC,THE FAIRMONT STATION 1,41 Conshohocken State Rd,,Bala Cynwyd,PA,19004,888-758-4389,,Public,24 hours daily,,,2,,ChargePoint Network,http://www.chargepoint.com/,40.004485,-75.227964,2022/08/19 00:00:00+00,188040,2022/08/19 01:16:53,,2021/04/28 00:00:00+00,J1772,public,,,,
-75.573291,40.235918,2746,ELEC,"Simon-Philadelphia Premium Outlets (Pottstown, PA)",18 W Lightcap Rd,,Pottstown,PA,19464,833-632-2778,,Public,24 hours daily,,,,4,Electrify America,https://www.electrifyamerica.com/,40.235918,-75.573291,2022/08/19 00:00:00+00,188128,2022/08/19 01:48:09,,2021/04/29 00:00:00+00,CHADEMO J1772COMBO,public,,,,
